station,time,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,year,month,day,hour,minute,time_hour
EPGD,2015-08-06 19:00:00,-18,-13,72.56,NA,1.028888888,NA,0,NA,9.99402624,2015,8,6,19,0,2015-08-06 19:00:00
EPGD,2015-08-06 20:00:00,-17,-14,82.5,NA,1.028888888,NA,0,NA,9.99402624,2015,8,6,20,0,2015-08-06 20:00:00
EPGD,2015-08-06 21:00:00,-17,-15,88,NA,1.028888888,NA,0,NA,9.99402624,2015,8,6,21,0,2015-08-06 21:00:00
EPGD,2015-08-06 22:00:00,-17,-15,88,90,1.028888888,NA,0,NA,9.99402624,2015,8,6,22,0,2015-08-06 22:00:00
EPGD,2015-08-06 23:00:00,-16,-15,93.79,0,0,NA,0,NA,9.99402624,2015,8,6,23,0,2015-08-06 23:00:00
EPGD,2015-08-07 00:00:00,-15,-14,93.74,NA,0.514444444,NA,0,NA,9.99402624,2015,8,7,0,0,2015-08-07 00:00:00
EPGD,2015-08-07 01:00:00,-15,-14,93.74,NA,0.514444444,NA,0,NA,9.99402624,2015,8,7,1,0,2015-08-07 01:00:00
EPGD,2015-08-07 02:00:00,-15,-14,93.74,NA,0.514444444,NA,0,NA,9.99402624,2015,8,7,2,0,2015-08-07 02:00:00
EPGD,2015-08-07 03:00:00,-15,-14,93.74,NA,0.514444444,NA,0,NA,9.99402624,2015,8,7,3,0,2015-08-07 03:00:00
EPGD,2015-08-07 04:00:00,-15,-14,93.74,290,0.514444444,NA,0,NA,9.99402624,2015,8,7,4,0,2015-08-07 04:00:00
EPGD,2015-08-07 05:00:00,-17,-16,93.83,0,0,NA,0,NA,9.99402624,2015,8,7,5,0,2015-08-07 05:00:00
EPGD,2015-08-07 06:00:00,-21,-18,82.98,NA,0.514444444,NA,0,NA,9.99402624,2015,8,7,6,0,2015-08-07 06:00:00
EPGD,2015-08-07 07:00:00,-25,-18,65.12,180,2.57222222,NA,0,NA,9.99402624,2015,8,7,7,0,2015-08-07 07:00:00
EPGD,2015-08-07 08:00:00,-27,-17,54.3,160,3.601111108,NA,0,NA,9.99402624,2015,8,7,8,0,2015-08-07 08:00:00
EPGD,2015-08-07 09:00:00,-29,-15,42.52,170,4.115555552,NA,0,NA,9.99402624,2015,8,7,9,0,2015-08-07 09:00:00
EPGD,2015-08-07 10:00:00,-30,-16,42.8,170,3.086666664,NA,0,NA,9.99402624,2015,8,7,10,0,2015-08-07 10:00:00
EPGD,2015-08-07 11:00:00,-31,-16,40.41,150,3.601111108,NA,0,NA,9.99402624,2015,8,7,11,0,2015-08-07 11:00:00
EPGD,2015-08-07 12:00:00,-32,-16,38.18,180,2.57222222,NA,0,NA,9.99402624,2015,8,7,12,0,2015-08-07 12:00:00
EPGD,2015-08-07 13:00:00,-33,-16,36.08,230,2.57222222,NA,0,NA,9.99402624,2015,8,7,13,0,2015-08-07 13:00:00
EPGD,2015-08-07 14:00:00,-33,-15,33.84,170,3.601111108,NA,0,NA,9.99402624,2015,8,7,14,0,2015-08-07 14:00:00
EPGD,2015-08-07 15:00:00,-32,-16,38.18,120,3.086666664,NA,0,NA,9.99402624,2015,8,7,15,0,2015-08-07 15:00:00
EPGD,2015-08-07 16:00:00,-29,-17,48.32,340,2.57222222,NA,0,NA,9.99402624,2015,8,7,16,0,2015-08-07 16:00:00
EPGD,2015-08-07 17:00:00,-27,-18,57.84,280,5.14444444,NA,0,NA,9.99402624,2015,8,7,17,0,2015-08-07 17:00:00
EPGD,2015-08-07 18:00:00,-26,-18,61.36,60,1.543333332,NA,0,NA,9.99402624,2015,8,7,18,0,2015-08-07 18:00:00
EPGD,2015-08-07 19:00:00,-24,-19,73.61,NA,0.514444444,NA,0,NA,9.99402624,2015,8,7,19,0,2015-08-07 19:00:00
EPGD,2015-08-07 20:00:00,-23,-19,78.19,0,0,NA,0,NA,9.99402624,2015,8,7,20,0,2015-08-07 20:00:00
EPGD,2015-08-07 21:00:00,-22,-19,83.09,NA,0.514444444,NA,0,NA,9.99402624,2015,8,7,21,0,2015-08-07 21:00:00
EPGD,2015-08-07 22:00:00,-21,-18,82.98,NA,0.514444444,NA,0,NA,9.99402624,2015,8,7,22,0,2015-08-07 22:00:00
EPGD,2015-08-07 23:00:00,-20,-19,93.97,NA,0.514444444,NA,0,NA,9.99402624,2015,8,7,23,0,2015-08-07 23:00:00
EPGD,2015-08-08 00:00:00,-26,-15,50.69,170,3.086666664,NA,0,NA,9.99402624,2015,8,8,0,0,2015-08-08 00:00:00
EPGD,2015-08-08 01:00:00,-25,-14,50.43,170,2.057777776,NA,0,NA,9.99402624,2015,8,8,1,0,2015-08-08 01:00:00
EPGD,2015-08-08 02:00:00,-25,-13,47.25,170,2.57222222,NA,0,NA,9.99402624,2015,8,8,2,0,2015-08-08 02:00:00
EPGD,2015-08-08 03:00:00,-25,-13,47.25,170,2.057777776,NA,0,NA,9.99402624,2015,8,8,3,0,2015-08-08 03:00:00
EPGD,2015-08-08 04:00:00,-24,-13,50.17,160,2.057777776,NA,0,NA,9.99402624,2015,8,8,4,0,2015-08-08 04:00:00
EPGD,2015-08-08 05:00:00,-25,-16,57.36,NA,0.514444444,NA,0,NA,9.99402624,2015,8,8,5,0,2015-08-08 05:00:00
EPGD,2015-08-08 06:00:00,-26,-15,50.69,NA,1.028888888,NA,0,NA,9.99402624,2015,8,8,6,0,2015-08-08 06:00:00
EPGD,2015-08-08 07:00:00,-29,-17,48.32,170,1.543333332,NA,0,NA,9.99402624,2015,8,8,7,0,2015-08-08 07:00:00
EPGD,2015-08-08 08:00:00,-31,-17,43.07,NA,1.028888888,NA,0,NA,9.99402624,2015,8,8,8,0,2015-08-08 08:00:00
EPGD,2015-08-08 09:00:00,-30,-18,48.58,70,3.601111108,NA,0,NA,9.99402624,2015,8,8,9,0,2015-08-08 09:00:00
EPGD,2015-08-08 10:00:00,-30,-17,45.61,60,3.086666664,NA,0,NA,9.99402624,2015,8,8,10,0,2015-08-08 10:00:00
EPGD,2015-08-08 11:00:00,-31,-17,43.07,20,3.086666664,NA,0,NA,9.99402624,2015,8,8,11,0,2015-08-08 11:00:00
EPGD,2015-08-08 12:00:00,-31,-17,43.07,30,3.086666664,NA,0,NA,9.99402624,2015,8,8,12,0,2015-08-08 12:00:00
EPGD,2015-08-08 13:00:00,-31,-18,45.88,20,3.086666664,NA,0,NA,9.99402624,2015,8,8,13,0,2015-08-08 13:00:00
EPGD,2015-08-08 14:00:00,-30,-18,48.58,360,4.629999996,NA,0,NA,9.99402624,2015,8,8,14,0,2015-08-08 14:00:00
EPGD,2015-08-08 15:00:00,-28,-16,48.05,10,4.629999996,NA,0,NA,9.99402624,2015,8,8,15,0,2015-08-08 15:00:00
EPGD,2015-08-08 16:00:00,-28,-16,48.05,40,2.57222222,NA,0,NA,9.99402624,2015,8,8,16,0,2015-08-08 16:00:00
EPGD,2015-08-08 17:00:00,-26,-16,54.05,10,2.57222222,NA,0,NA,9.99402624,2015,8,8,17,0,2015-08-08 17:00:00
EPGD,2015-08-08 18:00:00,-24,-16,60.9,340,3.086666664,NA,0,NA,9.99402624,2015,8,8,18,0,2015-08-08 18:00:00
EPGD,2015-08-08 19:00:00,-23,-16,64.69,360,2.57222222,NA,0,NA,9.99402624,2015,8,8,19,0,2015-08-08 19:00:00
EPGD,2015-08-08 20:00:00,-22,-16,68.75,350,4.115555552,NA,0,NA,9.99402624,2015,8,8,20,0,2015-08-08 20:00:00
EPGD,2015-08-08 21:00:00,-22,-16,68.75,360,4.629999996,NA,0,NA,9.99402624,2015,8,8,21,0,2015-08-08 21:00:00
EPGD,2015-08-08 22:00:00,-22,-16,68.75,320,6.173333328,NA,0,NA,9.99402624,2015,8,8,22,0,2015-08-08 22:00:00
EPGD,2015-08-08 23:00:00,-21,-17,77.9,310,4.115555552,NA,0,NA,9.99402624,2015,8,8,23,0,2015-08-08 23:00:00
EPGD,2015-08-09 00:00:00,-21,-17,77.9,360,1.543333332,NA,0,NA,9.99402624,2015,8,9,0,0,2015-08-09 00:00:00
EPGD,2015-08-09 01:00:00,-20,-17,82.86,NA,1.028888888,NA,0,NA,9.99402624,2015,8,9,1,0,2015-08-09 01:00:00
EPGD,2015-08-09 02:00:00,-19,-18,93.92,120,2.057777776,NA,0,NA,9.99402624,2015,8,9,2,0,2015-08-09 02:00:00
EPGD,2015-08-09 03:00:00,-19,-18,93.92,330,3.086666664,NA,0,NA,9.99402624,2015,8,9,3,0,2015-08-09 03:00:00
EPGD,2015-08-09 04:00:00,-19,-18,93.92,290,3.086666664,NA,0,NA,9.99402624,2015,8,9,4,0,2015-08-09 04:00:00
EPGD,2015-08-09 05:00:00,-19,-18,93.92,300,3.601111108,NA,0,NA,9.99402624,2015,8,9,5,0,2015-08-09 05:00:00
EPGD,2015-08-09 06:00:00,-19,-18,93.92,330,4.629999996,NA,0,NA,9.99402624,2015,8,9,6,0,2015-08-09 06:00:00
EPGD,2015-08-09 07:00:00,-20,-18,88.26,300,2.057777776,NA,0,NA,9.99402624,2015,8,9,7,0,2015-08-09 07:00:00
EPGD,2015-08-09 08:00:00,-20,-18,88.26,310,4.629999996,NA,0,NA,9.99402624,2015,8,9,8,0,2015-08-09 08:00:00
EPGD,2015-08-09 09:00:00,-21,-17,77.9,NA,1.028888888,NA,0,NA,9.99402624,2015,8,9,9,0,2015-08-09 09:00:00
EPGD,2015-08-09 10:00:00,-22,-17,73.27,320,3.086666664,NA,0,NA,9.99402624,2015,8,9,10,0,2015-08-09 10:00:00
EPGD,2015-08-09 11:00:00,-23,-17,68.94,NA,2.057777776,NA,0,NA,9.99402624,2015,8,9,11,0,2015-08-09 11:00:00
EPGD,2015-08-09 12:00:00,-24,-16,60.9,280,3.086666664,NA,0,NA,9.99402624,2015,8,9,12,0,2015-08-09 12:00:00
EPGD,2015-08-09 13:00:00,-24,-17,64.91,290,4.629999996,NA,0,NA,9.99402624,2015,8,9,13,0,2015-08-09 13:00:00
EPGD,2015-08-09 14:00:00,-24,-18,69.14,20,3.601111108,NA,0,NA,9.99402624,2015,8,9,14,0,2015-08-09 14:00:00
EPGD,2015-08-09 15:00:00,-23,-17,68.94,330,4.629999996,NA,0,NA,9.99402624,2015,8,9,15,0,2015-08-09 15:00:00
EPGD,2015-08-09 16:00:00,-22,-16,68.75,330,6.173333328,NA,0,NA,9.99402624,2015,8,9,16,0,2015-08-09 16:00:00
EPGD,2015-08-09 17:00:00,-20,-15,72.92,330,5.14444444,NA,0,NA,9.99402624,2015,8,9,17,0,2015-08-09 17:00:00
EPGD,2015-08-09 18:00:00,-19,-15,77.6,330,3.086666664,NA,0,NA,9.99402624,2015,8,9,18,0,2015-08-09 18:00:00
EPGD,2015-08-09 19:00:00,-18,-14,77.45,30,1.028888888,NA,0,NA,9.99402624,2015,8,9,19,0,2015-08-09 19:00:00
EPGD,2015-08-09 20:00:00,-16,-14,87.92,30,1.543333332,NA,0,NA,9.99402624,2015,8,9,20,0,2015-08-09 20:00:00
EPGD,2015-08-09 21:00:00,-14,-12,87.74,0,0,NA,0,NA,9.99402624,2015,8,9,21,0,2015-08-09 21:00:00
EPGD,2015-08-09 22:00:00,-13,-12,93.65,310,1.028888888,NA,0,NA,9.99402624,2015,8,9,22,0,2015-08-09 22:00:00
EPGD,2015-08-09 23:00:00,-13,-12,93.65,NA,0.514444444,NA,0,NA,9.99402624,2015,8,9,23,0,2015-08-09 23:00:00
EPGD,2015-08-10 00:00:00,-12,-12,100,290,1.028888888,NA,0,NA,8.99623296,2015,8,10,0,0,2015-08-10 00:00:00
EPGD,2015-08-10 01:00:00,-11,-11,100,320,0.514444444,NA,0,NA,9.99402624,2015,8,10,1,0,2015-08-10 01:00:00
EPGD,2015-08-10 02:00:00,-11,-11,100,NA,0.514444444,NA,0,NA,9.99402624,2015,8,10,2,0,2015-08-10 02:00:00
EPGD,2015-08-10 03:00:00,-10,-10,100,NA,0.514444444,NA,0,NA,4.00726656,2015,8,10,3,0,2015-08-10 03:00:00
EPGD,2015-08-10 04:00:00,-10,-10,100,280,1.028888888,NA,0,NA,2.4944832,2015,8,10,4,0,2015-08-10 04:00:00
EPGD,2015-08-10 05:00:00,-13,-13,100,NA,1.028888888,NA,0,NA,9.99402624,2015,8,10,5,0,2015-08-10 05:00:00
EPGD,2015-08-10 06:00:00,-16,-15,93.79,290,0.514444444,NA,0,NA,9.99402624,2015,8,10,6,0,2015-08-10 06:00:00
EPGD,2015-08-10 07:00:00,-19,-15,77.6,70,1.543333332,NA,0,NA,9.99402624,2015,8,10,7,0,2015-08-10 07:00:00
EPGD,2015-08-10 08:00:00,-20,-15,72.92,30,2.057777776,NA,0,NA,9.99402624,2015,8,10,8,0,2015-08-10 08:00:00
EPGD,2015-08-10 09:00:00,-21,-14,64.26,60,2.57222222,NA,0,NA,9.99402624,2015,8,10,9,0,2015-08-10 09:00:00
EPGD,2015-08-10 10:00:00,-21,-14,64.26,70,2.57222222,NA,0,NA,9.99402624,2015,8,10,10,0,2015-08-10 10:00:00
EPGD,2015-08-10 11:00:00,-22,-14,60.44,100,2.57222222,NA,0,NA,9.99402624,2015,8,10,11,0,2015-08-10 11:00:00
EPGD,2015-08-10 12:00:00,-22,-15,64.48,70,3.601111108,NA,0,NA,9.99402624,2015,8,10,12,0,2015-08-10 12:00:00
EPGD,2015-08-10 13:00:00,-22,-15,64.48,80,4.115555552,NA,0,NA,9.99402624,2015,8,10,13,0,2015-08-10 13:00:00
EPGD,2015-08-10 14:00:00,-22,-15,64.48,60,3.601111108,NA,0,NA,9.99402624,2015,8,10,14,0,2015-08-10 14:00:00
EPGD,2015-08-10 15:00:00,-21,-14,64.26,50,3.601111108,NA,0,NA,9.99402624,2015,8,10,15,0,2015-08-10 15:00:00
EPGD,2015-08-10 16:00:00,-20,-15,72.92,60,3.601111108,NA,0,NA,9.99402624,2015,8,10,16,0,2015-08-10 16:00:00
EPGD,2015-08-10 17:00:00,-19,-16,82.74,50,3.601111108,NA,0,NA,9.99402624,2015,8,10,17,0,2015-08-10 17:00:00
EPGD,2015-08-10 18:00:00,-18,-16,88.09,50,2.057777776,NA,0,NA,9.99402624,2015,8,10,18,0,2015-08-10 18:00:00
EPGD,2015-08-10 19:00:00,-17,-16,93.83,NA,1.028888888,NA,0,NA,9.99402624,2015,8,10,19,0,2015-08-10 19:00:00
EPGD,2015-08-10 20:00:00,-17,-16,93.83,NA,0.514444444,NA,0,NA,9.99402624,2015,8,10,20,0,2015-08-10 20:00:00
EPGD,2015-08-10 21:00:00,-17,-16,93.83,80,1.543333332,NA,0,NA,9.99402624,2015,8,10,21,0,2015-08-10 21:00:00
EPGD,2015-08-10 22:00:00,-17,-17,100,NA,1.028888888,NA,0,NA,9.99402624,2015,8,10,22,0,2015-08-10 22:00:00
EPGD,2015-08-10 23:00:00,-16,-15,93.79,NA,0.514444444,NA,0,NA,5.00505984,2015,8,10,23,0,2015-08-10 23:00:00
EPGD,2015-08-11 00:00:00,-16,-16,100,310,0.514444444,NA,0,NA,1.49668992,2015,8,11,0,0,2015-08-11 00:00:00
EPGD,2015-08-11 01:00:00,-16,-16,100,290,0.514444444,NA,0,NA,0.19312128,2015,8,11,1,0,2015-08-11 01:00:00
EPGD,2015-08-11 02:00:00,-16,-16,100,0,0,NA,0,NA,0.25749504,2015,8,11,2,0,2015-08-11 02:00:00
EPGD,2015-08-11 03:00:00,-16,-16,100,280,0.514444444,NA,0,NA,0.19312128,2015,8,11,3,0,2015-08-11 03:00:00
EPGD,2015-08-11 04:00:00,-15,-15,100,320,0.514444444,NA,0,NA,1.59325056,2015,8,11,4,0,2015-08-11 04:00:00
EPGD,2015-08-11 05:00:00,-17,-17,100,0,0,NA,0,NA,2.99337984,2015,8,11,5,0,2015-08-11 05:00:00
EPGD,2015-08-11 06:00:00,-19,-19,100,NA,0.514444444,NA,0,NA,9.99402624,2015,8,11,6,0,2015-08-11 06:00:00
EPGD,2015-08-11 07:00:00,-22,-19,83.09,100,2.057777776,NA,0,NA,9.99402624,2015,8,11,7,0,2015-08-11 07:00:00
EPGD,2015-08-11 08:00:00,-24,-17,64.91,110,2.57222222,NA,0,NA,9.99402624,2015,8,11,8,0,2015-08-11 08:00:00
EPGD,2015-08-11 09:00:00,-26,-17,57.6,120,3.086666664,NA,0,NA,9.99402624,2015,8,11,9,0,2015-08-11 09:00:00
EPGD,2015-08-11 10:00:00,-27,-17,54.3,90,3.601111108,NA,0,NA,9.99402624,2015,8,11,10,0,2015-08-11 10:00:00
EPGD,2015-08-11 11:00:00,-27,-17,54.3,80,4.115555552,NA,0,NA,9.99402624,2015,8,11,11,0,2015-08-11 11:00:00
EPGD,2015-08-11 12:00:00,-27,-16,50.95,50,4.115555552,NA,0,NA,9.99402624,2015,8,11,12,0,2015-08-11 12:00:00
EPGD,2015-08-11 13:00:00,-27,-16,50.95,70,4.629999996,NA,0,NA,9.99402624,2015,8,11,13,0,2015-08-11 13:00:00
EPGD,2015-08-11 14:00:00,-26,-16,54.05,70,5.658888884,NA,0,NA,9.99402624,2015,8,11,14,0,2015-08-11 14:00:00
EPGD,2015-08-11 15:00:00,-26,-17,57.6,60,4.629999996,NA,0,NA,9.99402624,2015,8,11,15,0,2015-08-11 15:00:00
EPGD,2015-08-11 16:00:00,-25,-18,65.12,70,4.115555552,NA,0,NA,9.99402624,2015,8,11,16,0,2015-08-11 16:00:00
EPGD,2015-08-11 17:00:00,-24,-18,69.14,70,3.601111108,NA,0,NA,9.99402624,2015,8,11,17,0,2015-08-11 17:00:00
EPGD,2015-08-11 18:00:00,-23,-17,68.94,50,1.543333332,NA,0,NA,9.99402624,2015,8,11,18,0,2015-08-11 18:00:00
EPGD,2015-08-11 19:00:00,-22,-18,78.04,60,2.57222222,NA,0,NA,9.99402624,2015,8,11,19,0,2015-08-11 19:00:00
EPGD,2015-08-11 20:00:00,-22,-18,78.04,60,2.57222222,NA,0,NA,9.99402624,2015,8,11,20,0,2015-08-11 20:00:00
EPGD,2015-08-11 21:00:00,-21,-18,82.98,NA,0.514444444,NA,0,NA,9.99402624,2015,8,11,21,0,2015-08-11 21:00:00
EPGD,2015-08-11 22:00:00,-20,-17,82.86,NA,1.028888888,NA,0,NA,9.99402624,2015,8,11,22,0,2015-08-11 22:00:00
EPGD,2015-08-11 23:00:00,-19,-17,88.18,290,0.514444444,NA,0,NA,9.99402624,2015,8,11,23,0,2015-08-11 23:00:00
EPGD,2015-08-12 00:00:00,-18,-17,93.88,300,1.028888888,NA,0,NA,9.99402624,2015,8,12,0,0,2015-08-12 00:00:00
EPGD,2015-08-12 01:00:00,-18,-17,93.88,NA,0.514444444,NA,0,NA,9.99402624,2015,8,12,1,0,2015-08-12 01:00:00
EPGD,2015-08-12 02:00:00,-17,-16,93.83,0,0,NA,0,NA,9.99402624,2015,8,12,2,0,2015-08-12 02:00:00
EPGD,2015-08-12 03:00:00,-17,-16,93.83,290,1.028888888,NA,0,NA,9.99402624,2015,8,12,3,0,2015-08-12 03:00:00
EPGD,2015-08-12 04:00:00,-17,-16,93.83,300,1.543333332,NA,0,NA,9.99402624,2015,8,12,4,0,2015-08-12 04:00:00
EPGD,2015-08-12 05:00:00,-19,-18,93.92,NA,0.514444444,NA,0,NA,9.99402624,2015,8,12,5,0,2015-08-12 05:00:00
EPGD,2015-08-12 06:00:00,-22,-19,83.09,340,0.514444444,NA,0,NA,9.99402624,2015,8,12,6,0,2015-08-12 06:00:00
EPGD,2015-08-12 07:00:00,-23,-19,78.19,60,1.543333332,NA,0,NA,9.99402624,2015,8,12,7,0,2015-08-12 07:00:00
EPGD,2015-08-12 08:00:00,-25,-19,69.33,30,1.543333332,NA,0,NA,9.99402624,2015,8,12,8,0,2015-08-12 08:00:00
EPGD,2015-08-12 09:00:00,-27,-18,57.84,80,2.57222222,NA,0,NA,9.99402624,2015,8,12,9,0,2015-08-12 09:00:00
EPGD,2015-08-12 10:00:00,-28,-18,54.55,80,3.601111108,NA,0,NA,9.99402624,2015,8,12,10,0,2015-08-12 10:00:00
EPGD,2015-08-12 11:00:00,-27,-17,54.3,60,4.115555552,NA,0,NA,9.99402624,2015,8,12,11,0,2015-08-12 11:00:00
EPGD,2015-08-12 12:00:00,-27,-17,54.3,60,4.115555552,NA,0,NA,9.99402624,2015,8,12,12,0,2015-08-12 12:00:00
EPGD,2015-08-12 13:00:00,-26,-17,57.6,60,4.629999996,NA,0,NA,9.99402624,2015,8,12,13,0,2015-08-12 13:00:00
EPGD,2015-08-12 14:00:00,-21,-19,88.34,NA,1.028888888,NA,0,NA,7.99843968,2015,8,12,14,0,2015-08-12 14:00:00
EPGD,2015-08-12 15:00:00,-21,-20,94.01,80,3.601111108,NA,0,NA,9.99402624,2015,8,12,15,0,2015-08-12 15:00:00
EPGD,2015-08-12 16:00:00,-21,-20,94.01,10,3.086666664,NA,0,NA,9.99402624,2015,8,12,16,0,2015-08-12 16:00:00
EPGD,2015-08-12 17:00:00,-21,-18,82.98,350,4.115555552,NA,0,NA,9.99402624,2015,8,12,17,0,2015-08-12 17:00:00
EPGD,2015-08-12 18:00:00,-20,-18,88.26,NA,1.028888888,NA,0,NA,9.99402624,2015,8,12,18,0,2015-08-12 18:00:00
EPGD,2015-08-12 19:00:00,-19,-18,93.92,330,3.086666664,NA,0,NA,9.99402624,2015,8,12,19,0,2015-08-12 19:00:00
EPGD,2015-08-12 20:00:00,-19,-18,93.92,330,2.057777776,NA,0,NA,7.0006464,2015,8,12,20,0,2015-08-12 20:00:00
EPGD,2015-08-12 21:00:00,-19,-18,93.92,320,2.57222222,NA,0,NA,7.99843968,2015,8,12,21,0,2015-08-12 21:00:00
EPGD,2015-08-12 22:00:00,-18,-18,100,310,3.086666664,NA,0,NA,7.99843968,2015,8,12,22,0,2015-08-12 22:00:00
EPGD,2015-08-12 23:00:00,-18,-18,100,320,3.086666664,NA,0,NA,7.99843968,2015,8,12,23,0,2015-08-12 23:00:00
EPGD,2015-08-13 00:00:00,-18,-17,93.88,320,3.086666664,NA,0,NA,6.00285312,2015,8,13,0,0,2015-08-13 00:00:00
EPGD,2015-08-13 01:00:00,-18,-17,93.88,310,4.115555552,NA,0,NA,6.00285312,2015,8,13,1,0,2015-08-13 01:00:00
EPGD,2015-08-13 02:00:00,-17,-17,100,310,2.57222222,NA,0,NA,7.99843968,2015,8,13,2,0,2015-08-13 02:00:00
EPGD,2015-08-13 03:00:00,-17,-16,93.83,320,2.057777776,NA,0,NA,6.00285312,2015,8,13,3,0,2015-08-13 03:00:00
EPGD,2015-08-13 04:00:00,-17,-17,100,310,3.086666664,NA,0,NA,4.00726656,2015,8,13,4,0,2015-08-13 04:00:00
EPGD,2015-08-13 05:00:00,-18,-17,93.88,300,2.057777776,NA,0,NA,7.99843968,2015,8,13,5,0,2015-08-13 05:00:00
EPGD,2015-08-13 06:00:00,-19,-17,88.18,300,1.543333332,NA,0,NA,9.99402624,2015,8,13,6,0,2015-08-13 06:00:00
EPGD,2015-08-13 07:00:00,-20,-16,77.75,40,1.543333332,NA,0,NA,9.99402624,2015,8,13,7,0,2015-08-13 07:00:00
EPGD,2015-08-13 08:00:00,-22,-16,68.75,NA,2.057777776,NA,0,NA,9.99402624,2015,8,13,8,0,2015-08-13 08:00:00
EPGD,2015-08-13 09:00:00,-22,-16,68.75,50,3.086666664,NA,0,NA,9.99402624,2015,8,13,9,0,2015-08-13 09:00:00
EPGD,2015-08-13 10:00:00,-22,-15,64.48,70,5.14444444,NA,0,NA,9.99402624,2015,8,13,10,0,2015-08-13 10:00:00
EPGD,2015-08-13 11:00:00,-22,-15,64.48,50,4.629999996,NA,0,NA,9.99402624,2015,8,13,11,0,2015-08-13 11:00:00
EPGD,2015-08-13 12:00:00,-22,-16,68.75,50,4.115555552,NA,0,NA,9.99402624,2015,8,13,12,0,2015-08-13 12:00:00
EPGD,2015-08-13 13:00:00,-22,-16,68.75,50,4.629999996,NA,0,NA,9.99402624,2015,8,13,13,0,2015-08-13 13:00:00
EPGD,2015-08-13 14:00:00,-22,-13,56.63,50,4.629999996,NA,0,NA,9.99402624,2015,8,13,14,0,2015-08-13 14:00:00
EPGD,2015-08-13 15:00:00,-21,-15,68.55,50,5.14444444,NA,0,NA,9.99402624,2015,8,13,15,0,2015-08-13 15:00:00
EPGD,2015-08-13 16:00:00,-20,-15,72.92,50,4.629999996,NA,0,NA,9.99402624,2015,8,13,16,0,2015-08-13 16:00:00
EPGD,2015-08-13 17:00:00,-19,-15,77.6,60,3.601111108,NA,0,NA,9.99402624,2015,8,13,17,0,2015-08-13 17:00:00
EPGD,2015-08-13 18:00:00,-19,-15,77.6,50,3.601111108,NA,0,NA,9.99402624,2015,8,13,18,0,2015-08-13 18:00:00
EPGD,2015-08-13 19:00:00,-18,-15,82.62,50,4.115555552,NA,0,NA,9.99402624,2015,8,13,19,0,2015-08-13 19:00:00
EPGD,2015-08-13 20:00:00,-17,-14,82.5,60,4.115555552,NA,0,NA,9.99402624,2015,8,13,20,0,2015-08-13 20:00:00
EPGD,2015-08-13 21:00:00,-17,-13,77.29,50,3.086666664,NA,0,NA,9.99402624,2015,8,13,21,0,2015-08-13 21:00:00
EPGD,2015-08-13 22:00:00,-16,-13,82.37,60,1.543333332,NA,0,NA,9.99402624,2015,8,13,22,0,2015-08-13 22:00:00
EPGD,2015-08-13 23:00:00,-16,-13,82.37,60,1.543333332,NA,0,NA,9.99402624,2015,8,13,23,0,2015-08-13 23:00:00
EPGD,2015-08-14 00:00:00,-17,-15,88,50,3.086666664,NA,0,NA,9.99402624,2015,8,14,0,0,2015-08-14 00:00:00
EPGD,2015-08-14 01:00:00,-17,-14,82.5,60,2.57222222,NA,0,NA,9.99402624,2015,8,14,1,0,2015-08-14 01:00:00
EPGD,2015-08-14 02:00:00,-16,-14,87.92,90,4.115555552,NA,0,NA,9.99402624,2015,8,14,2,0,2015-08-14 02:00:00
EPGD,2015-08-14 03:00:00,-15,-12,82.25,100,3.601111108,NA,0,NA,9.99402624,2015,8,14,3,0,2015-08-14 03:00:00
EPGD,2015-08-14 04:00:00,-14,-11,82.12,100,3.086666664,NA,0,NA,9.99402624,2015,8,14,4,0,2015-08-14 04:00:00
EPGD,2015-08-14 05:00:00,-16,-11,72.2,100,3.601111108,NA,0,NA,9.99402624,2015,8,14,5,0,2015-08-14 05:00:00
EPGD,2015-08-14 06:00:00,-18,-11,63.6,90,4.115555552,NA,0,NA,9.99402624,2015,8,14,6,0,2015-08-14 06:00:00
EPGD,2015-08-14 07:00:00,-19,-10,55.88,110,5.14444444,NA,0,NA,9.99402624,2015,8,14,7,0,2015-08-14 07:00:00
EPGD,2015-08-14 08:00:00,-20,-12,59.97,80,3.601111108,NA,0,NA,9.99402624,2015,8,14,8,0,2015-08-14 08:00:00
EPGD,2015-08-14 09:00:00,-21,-13,60.21,70,4.115555552,NA,0,NA,9.99402624,2015,8,14,9,0,2015-08-14 09:00:00
EPGD,2015-08-14 10:00:00,-21,-13,60.21,60,5.14444444,NA,0,NA,9.99402624,2015,8,14,10,0,2015-08-14 10:00:00
EPGD,2015-08-14 11:00:00,-21,-13,60.21,60,5.658888884,NA,0,NA,9.99402624,2015,8,14,11,0,2015-08-14 11:00:00
EPGD,2015-08-14 12:00:00,-22,-13,56.63,60,6.173333328,NA,0,NA,9.99402624,2015,8,14,12,0,2015-08-14 12:00:00
EPGD,2015-08-14 13:00:00,-22,-13,56.63,70,7.202222216,NA,0,NA,9.99402624,2015,8,14,13,0,2015-08-14 13:00:00
EPGD,2015-08-14 14:00:00,-22,-13,56.63,70,6.173333328,NA,0,NA,9.99402624,2015,8,14,14,0,2015-08-14 14:00:00
